config,algorithm,problem,suite,N,maxFE,run,seed,phase,generations,FE_start,FE_end,rate_ga,rate_de_rand,rate_de_best,pop1_rate_ga,pop1_rate_de_rand,pop1_rate_de_best,pop2_rate_ga,pop2_rate_de_rand,pop2_rate_de_best,generated_ga,generated_de_rand,generated_de_best,survived_ga,survived_de_rand,survived_de_best,survival_ga,survival_de_rand,survival_de_best,feasible_ga,feasible_de_rand,feasible_de_best,cvscore_ga,cvscore_de_rand,cvscore_de_best,objscore_ga,objscore_de_rand,objscore_de_best,pop1_survival_ga,pop1_survival_de_rand,pop1_survival_de_best,pop2_survival_ga,pop2_survival_de_rand,pop2_survival_de_best,pop1_feasible_ga,pop1_feasible_de_rand,pop1_feasible_de_best,pop2_feasible_ga,pop2_feasible_de_rand,pop2_feasible_de_best
"s08_role_separation","Dual-Role-Credit-AOP-v2","CF10","CF",100,50000,1,259001,"all",249,400,50000,0.3872971158900483,0.2792924226933601,0.3334104614165914,0.3872971158900482,0.2792924226933601,0.3334104614165913,0.3554070929771336,0.3180034261383732,0.3265894808844936,18494,14874,16432,2442,538,1055,0.1320428246999027,0.03617049885706602,0.06420399221032132,0.2980426084135395,0.1975258840930483,0.2733690360272639,0.4902105084194397,0.4022896213925779,0.4626846189526183,0.7659490280929001,0.7653469072000874,0.7585322489319665,0.1349502487562189,0.04284687275341481,0.06990478486199832,0.1288718064661994,0.03030685692637959,0.05838967424708052,0.3834991708126037,0.2550682961897915,0.3390382065806918,0.2048383450146959,0.146988256092941,0.2063921327596804
"s08_role_separation","Dual-Role-Credit-AOP-v2","CF10","CF",100,50000,2,259002,"all",249,400,50000,0.3604292882898023,0.2679146885342816,0.3716560231759161,0.3604292882898024,0.2679146885342815,0.3716560231759162,0.351633385520771,0.293434358782068,0.3549322556971609,17726,13975,18099,3190,962,2970,0.1799616382714656,0.06883720930232558,0.1640974639482844,0.5691075256685095,0.4929516994633274,0.6926349522073043,0.6731872871876394,0.5787840182791657,0.7637629276576872,0.5699130509649669,0.5251785026285618,0.5780489023349001,0.1775721770148256,0.07093581283743251,0.1636972249217147,0.1824100513992005,0.06692212946489667,0.1645168590178774,0.6303645078586557,0.5455908818236352,0.7368534715473491,0.5063392347230155,0.4449158341316546,0.6463000678886626
"s08_role_separation","Dual-Role-Credit-AOP-v2","CF10","CF",100,50000,3,259003,"all",249,400,50000,0.3550068034927119,0.2717916170926504,0.3732015794146378,0.3550068034927116,0.2717916170926504,0.3732015794146377,0.352641336399689,0.2926051896339844,0.3547534739663269,17621,14052,18127,3070,857,2814,0.1742239373474831,0.06098775974950185,0.1552380426987367,0.5494580330287725,0.4817107884998577,0.6740221768632427,0.6621362785797235,0.5775591016755052,0.7544214074101828,0.5695205230281883,0.5282411512068417,0.5795671107255937,0.1733574578762863,0.0679970436067997,0.1550796383986225,0.1750968329915698,0.05448058185810347,0.1554046406338427,0.6320253307701006,0.5262379896526238,0.7368704261730521,0.4662793347003873,0.4403732674626046,0.6079230333899265
"s08_role_separation","Dual-Role-Credit-AOP-v2","CF10","CF",100,50000,4,259004,"all",249,400,50000,0.3637492562087532,0.2774058939110594,0.3588448498801874,0.3637492562087532,0.2774058939110594,0.3588448498801877,0.361100431729154,0.2964340251500386,0.3424655431208076,18052,14284,17464,2646,686,1914,0.1465765566142256,0.04802576309157099,0.1095968850206138,0.4786727232439619,0.4164099691963036,0.5530233623453963,0.6017464207403194,0.5217002617555151,0.6503221459426495,0.5698650850257835,0.5169830952448716,0.5665594865867002,0.1416436845008274,0.04792239756768496,0.1117831541218638,0.1515522421275175,0.04812254303917582,0.1073102155576382,0.5626034197462769,0.4693788909801651,0.6083109318996416,0.3940135751641259,0.3668157787718585,0.4951968134957826
"s08_role_separation","Dual-Role-Credit-AOP-v2","CF10","CF",100,50000,5,259005,"all",249,400,50000,0.3731509279233303,0.2689566005948305,0.3578924714818392,0.3731509279233304,0.2689566005948305,0.3578924714818392,0.3621706059566807,0.2975959600622025,0.3402334339811172,18318,14104,17378,2727,691,1990,0.1488699639698657,0.04899319342030629,0.1145126021406376,0.4358008516213561,0.3441576857629041,0.4835424099436069,0.5857394685516756,0.4879481564126286,0.612105286830164,0.594043853527527,0.5450400369127835,0.5857949449993705,0.1399677245831092,0.05333134149985061,0.1152508136011671,0.1580405630056522,0.04507422402159244,0.1137356796976497,0.5034965034965035,0.3946818046011353,0.5457299966333745,0.3660645018286601,0.2985155195681511,0.418093775835597
"s08_role_separation","Dual-Role-Credit-AOP-v2","CF1","CF",100,50000,1,258101,"all",249,400,50000,0.3325802066932592,0.3266431040627698,0.3407766892439711,0.3325802066932593,0.3266431040627694,0.3407766892439713,0.3185603733322782,0.3583848009852222,0.3230548256824997,16223,17058,16519,1262,2749,1867,0.07779079085249338,0.1611560558095908,0.113021369332284,0.2653639893977686,0.1348927189588463,0.2577637871541861,0.7868599897613291,0.7390939016611957,0.7757663910738256,0.6050007511210442,0.6483880554525813,0.6171899437478836,0.08071911196911197,0.1884147091378674,0.1504539559014267,0.07473219911783238,0.1363279937268959,0.07352575267479472,0.3467664092664093,0.2384700528840241,0.3479542506779861,0.1803402646502835,0.04055113700011202,0.162602637472008
"s08_role_separation","Dual-Role-Credit-AOP-v2","CF1","CF",100,50000,2,258102,"all",249,400,50000,0.3246895808294138,0.3343372526827356,0.3409731664878507,0.3246895808294137,0.3343372526827356,0.340973166487851,0.3184162496632201,0.3587637316531945,0.322820018683585,16012,17260,16528,1250,2889,2012,0.07806645016237822,0.1673812282734647,0.1217328170377541,0.2509992505620784,0.1350521436848204,0.2548402710551791,0.7795557202327074,0.741443447318237,0.7721451323348322,0.5996046357360016,0.6427875323059952,0.6129666119860349,0.0801583374567046,0.1999038923594426,0.1679227508243052,0.07593340060544904,0.1370859444941809,0.07292185166749626,0.318159327065809,0.2425516578567996,0.3426754592557701,0.1825176589303734,0.03491495076096687,0.1620209059233449
"s08_role_separation","Dual-Role-Credit-AOP-v2","CF1","CF",100,50000,3,258103,"all",249,400,50000,0.3298472534074668,0.3321974806002438,0.3379552659922893,0.3298472534074667,0.3321974806002438,0.3379552659922896,0.3186250557349403,0.3605004071132857,0.320874537151774,16156,17240,16404,1347,2947,1910,0.08337459767269126,0.1709396751740139,0.1164350158497927,0.2589749938103491,0.1385730858468678,0.2618873445501097,0.7832968944217653,0.7451843934793378,0.7779843776676558,0.5996812843033952,0.6416914942206937,0.6108570671818434,0.09211486979800439,0.2001694299891081,0.1614205962703409,0.07432602670697909,0.1440347554862426,0.06900438321853475,0.3450961304453639,0.2478518697809512,0.3467157619669795,0.1698160745779793,0.03798596413055586,0.1724483406386975
"s08_role_separation","Dual-Role-Credit-AOP-v2","CF1","CF",100,50000,4,258104,"all",249,400,50000,0.319359492048819,0.3397994109704859,0.3408410969806949,0.3193594920488194,0.3397994109704858,0.3408410969806951,0.3159988797109448,0.3614616964630779,0.3225394238259772,15829,17462,16509,1330,3398,2275,0.08402299576726262,0.1945939754896346,0.1378036222666424,0.2602185861393644,0.1589165044095751,0.2638560785026349,0.7832331384646697,0.748541858084137,0.778327715834882,0.5936239624998786,0.6382257557327561,0.6094580547373416,0.09465744814582024,0.2455082742316785,0.1997642899233942,0.07327914655829312,0.1467451677405021,0.07228315054835494,0.3370207416719045,0.2881796690307329,0.3691219799646435,0.1826263652527305,0.03743612530548767,0.1525423728813559
"s08_role_separation","Dual-Role-Credit-AOP-v2","CF1","CF",100,50000,5,258105,"all",249,400,50000,0.3215606513050441,0.3363769040185708,0.3420624446763852,0.3215606513050442,0.3363769040185707,0.3420624446763854,0.317676853992312,0.3615939031690323,0.3207292428386561,15910,17397,16493,1316,3231,2261,0.08271527341294783,0.1857216761510605,0.1370884617716607,0.2632935260842237,0.1540495487727769,0.2731461832292488,0.7841274151404065,0.7478002447921688,0.7804075481384353,0.5980684229740664,0.6427289944409199,0.6133016733576339,0.09097725568607848,0.2287792083929423,0.2016451233842538,0.07435508345978756,0.1456321456321456,0.06827007390705249,0.345663584103974,0.2814735336194564,0.3710928319623972,0.1799443601416287,0.03540903540903541,0.1687335588124765
