config,algorithm,problem,suite,N,maxFE,run,seed,finishedFE,runtime,IGD,HV,Feasible_rate,file
"s06_mechanism","CMOEA-AOP-Trace","CF8","CF",100,50000,2,226802,50084,194.1478,0.1581305117573831,0.3463240323852894,1,"CMOEA_AOP_Trace_CF8_N100_FE50000_run2_seed226802.mat"
"s06_mechanism","CMOEA-AOP-Trace","CF8","CF",100,50000,3,226803,50112,149.7749,0.2578439046677997,0.1785162718291466,1,"CMOEA_AOP_Trace_CF8_N100_FE50000_run3_seed226803.mat"
"s06_mechanism","CMOEA-AOP-Trace","CF9","CF",100,50000,1,226901,50190,217.357,0.08774954065219229,0.4398674068889939,1,"CMOEA_AOP_Trace_CF9_N100_FE50000_run1_seed226901.mat"
"s06_mechanism","CMOEA-AOP-Trace","CF9","CF",100,50000,2,226902,50044,246.7215,0.0949568213349842,0.4179599757814453,1,"CMOEA_AOP_Trace_CF9_N100_FE50000_run2_seed226902.mat"
"s06_mechanism","CMOEA-AOP-Trace","CF9","CF",100,50000,3,226903,50006,206.0994,0.08135294809603531,0.4396462817706647,1,"CMOEA_AOP_Trace_CF9_N100_FE50000_run3_seed226903.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP1","DAS-CMOP",100,50000,1,228501,50042,27.7038,0.008244490611488671,0.2088981336170899,1,"CMOEA_AOP_Trace_DASCMOP1_N100_FE50000_run1_seed228501.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP1","DAS-CMOP",100,50000,2,228502,50170,14.5337,0.004749597141464738,0.2103979647799012,1,"CMOEA_AOP_Trace_DASCMOP1_N100_FE50000_run2_seed228502.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP1","DAS-CMOP",100,50000,3,228503,50078,22.7755,0.009876617813969476,0.2070545305093677,1,"CMOEA_AOP_Trace_DASCMOP1_N100_FE50000_run3_seed228503.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP2","DAS-CMOP",100,50000,1,228601,50016,14.0088,0.00662005917482666,0.3528982431074219,1,"CMOEA_AOP_Trace_DASCMOP2_N100_FE50000_run1_seed228601.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP2","DAS-CMOP",100,50000,2,228602,50088,12.227,0.01160711192053979,0.3499011073659706,1,"CMOEA_AOP_Trace_DASCMOP2_N100_FE50000_run2_seed228602.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP2","DAS-CMOP",100,50000,3,228603,50016,36.1742,0.008797360660101885,0.3523102206357731,1,"CMOEA_AOP_Trace_DASCMOP2_N100_FE50000_run3_seed228603.mat"
