config,algorithm,problem,suite,N,maxFE,run,seed,finishedFE,runtime,IGD,HV,Feasible_rate,file
"s05_confirmation","CMOEA-AOP","CF5","CF",100,50000,3,225503,50118,17.4505,0.1978792177402694,0.3507192954948297,1,"CMOEA_AOP_CF5_N100_FE50000_run3_seed225503.mat"
"s05_confirmation","CMOEA-AOP","CF5","CF",100,50000,4,225504,50028,16.7794,0.08533492426185361,0.4255437773014393,1,"CMOEA_AOP_CF5_N100_FE50000_run4_seed225504.mat"
"s05_confirmation","CMOEA-AOP","CF5","CF",100,50000,5,225505,50154,17.5758,0.2075559772649968,0.2803446034467825,1,"CMOEA_AOP_CF5_N100_FE50000_run5_seed225505.mat"
"s05_confirmation","CMOEA-AOP","CF6","CF",100,50000,1,225601,50006,19.4204,0.04099431695520186,0.6636481690235835,1,"CMOEA_AOP_CF6_N100_FE50000_run1_seed225601.mat"
"s05_confirmation","CMOEA-AOP","CF6","CF",100,50000,2,225602,50148,20.2992,0.03613251475866442,0.6600188181290861,1,"CMOEA_AOP_CF6_N100_FE50000_run2_seed225602.mat"
"s05_confirmation","CMOEA-AOP","CF6","CF",100,50000,3,225603,50062,20.4216,0.03408250201929924,0.6654918691621301,1,"CMOEA_AOP_CF6_N100_FE50000_run3_seed225603.mat"
"s05_confirmation","CMOEA-AOP","CF6","CF",100,50000,4,225604,50072,19.5934,0.04506086496706228,0.6514923956754384,1,"CMOEA_AOP_CF6_N100_FE50000_run4_seed225604.mat"
"s05_confirmation","CMOEA-AOP","CF6","CF",100,50000,5,225605,50030,19.6011,0.05262569053771713,0.6426075050655328,1,"CMOEA_AOP_CF6_N100_FE50000_run5_seed225605.mat"
"s05_confirmation","CMOEA-AOP","CF7","CF",100,50000,1,225701,50096,15.6871,0.2910205112083272,0.4115320571481383,1,"CMOEA_AOP_CF7_N100_FE50000_run1_seed225701.mat"
"s05_confirmation","CMOEA-AOP","CF7","CF",100,50000,2,225702,50162,17.3197,0.1040638760601883,0.5600301675776397,1,"CMOEA_AOP_CF7_N100_FE50000_run2_seed225702.mat"
"s05_confirmation","CMOEA-AOP","CF7","CF",100,50000,3,225703,50060,12.695,0.1828300614798707,0.516305946866372,1,"CMOEA_AOP_CF7_N100_FE50000_run3_seed225703.mat"
"s05_confirmation","CMOEA-AOP","CF7","CF",100,50000,4,225704,50062,13.192,0.1886560697048152,0.477749032728965,1,"CMOEA_AOP_CF7_N100_FE50000_run4_seed225704.mat"
"s05_confirmation","CMOEA-AOP","CF7","CF",100,50000,5,225705,50192,13.9316,0.1103546605504173,0.5566316689265435,1,"CMOEA_AOP_CF7_N100_FE50000_run5_seed225705.mat"
"s05_confirmation","CMOEA-AOP","CF8","CF",100,50000,1,225801,50190,54.9457,0.2450697406139339,0.2519195330751593,1,"CMOEA_AOP_CF8_N100_FE50000_run1_seed225801.mat"
"s05_confirmation","CMOEA-AOP","CF8","CF",100,50000,2,225802,50184,46.3604,0.1945701713683137,0.2753794809355772,1,"CMOEA_AOP_CF8_N100_FE50000_run2_seed225802.mat"
"s05_confirmation","CMOEA-AOP","CF8","CF",100,50000,3,225803,50020,60.7751,0.1712207823069823,0.3515905259043938,1,"CMOEA_AOP_CF8_N100_FE50000_run3_seed225803.mat"
"s05_confirmation","CMOEA-AOP","CF8","CF",100,50000,4,225804,50126,58.4723,0.1667370440606868,0.3353687539867651,1,"CMOEA_AOP_CF8_N100_FE50000_run4_seed225804.mat"
"s05_confirmation","CMOEA-AOP","CF8","CF",100,50000,5,225805,50140,58.8058,0.2125542742113599,0.2868898105640634,1,"CMOEA_AOP_CF8_N100_FE50000_run5_seed225805.mat"
"s05_confirmation","CMOEA-AOP","CF9","CF",100,50000,1,225901,50112,62.4144,0.09395716575246409,0.4285318614448802,1,"CMOEA_AOP_CF9_N100_FE50000_run1_seed225901.mat"
"s05_confirmation","CMOEA-AOP","CF9","CF",100,50000,2,225902,50040,61.4168,0.09582136108755961,0.4261343127680656,1,"CMOEA_AOP_CF9_N100_FE50000_run2_seed225902.mat"
"s05_confirmation","CMOEA-AOP","CF9","CF",100,50000,3,225903,50136,62.0814,0.09142062829484153,0.423674301208721,1,"CMOEA_AOP_CF9_N100_FE50000_run3_seed225903.mat"
"s05_confirmation","CMOEA-AOP","CF9","CF",100,50000,4,225904,50198,75.3721,0.1033519924551938,0.420115819959896,1,"CMOEA_AOP_CF9_N100_FE50000_run4_seed225904.mat"
"s05_confirmation","CMOEA-AOP","CF9","CF",100,50000,5,225905,50134,66.0347,0.1029894934738552,0.4049093449328115,1,"CMOEA_AOP_CF9_N100_FE50000_run5_seed225905.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP1","DAS-CMOP",100,50000,1,227501,50014,13.0439,0.006094713245763898,0.2096811714606074,1,"CMOEA_AOP_DASCMOP1_N100_FE50000_run1_seed227501.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP1","DAS-CMOP",100,50000,2,227502,50104,14.6515,0.007038408848105707,0.2098656220324786,1,"CMOEA_AOP_DASCMOP1_N100_FE50000_run2_seed227502.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP1","DAS-CMOP",100,50000,3,227503,50028,12.3983,0.009982043273858402,0.2089339953708846,1,"CMOEA_AOP_DASCMOP1_N100_FE50000_run3_seed227503.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP1","DAS-CMOP",100,50000,4,227504,50042,10.3653,0.01025626518465957,0.2102345177935534,1,"CMOEA_AOP_DASCMOP1_N100_FE50000_run4_seed227504.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP1","DAS-CMOP",100,50000,5,227505,50128,12.9273,0.7209737580854004,0.008605078114463241,1,"CMOEA_AOP_DASCMOP1_N100_FE50000_run5_seed227505.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP2","DAS-CMOP",100,50000,1,227601,50012,12.8827,0.01111228792459148,0.3502647799263559,1,"CMOEA_AOP_DASCMOP2_N100_FE50000_run1_seed227601.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP2","DAS-CMOP",100,50000,2,227602,50066,12.6742,0.007952150612304613,0.3526723689460911,1,"CMOEA_AOP_DASCMOP2_N100_FE50000_run2_seed227602.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP2","DAS-CMOP",100,50000,3,227603,50028,12.5465,0.182569247237762,0.2649664686389955,1,"CMOEA_AOP_DASCMOP2_N100_FE50000_run3_seed227603.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP2","DAS-CMOP",100,50000,4,227604,50150,14.3355,0.2383890913378221,0.2658495974039788,1,"CMOEA_AOP_DASCMOP2_N100_FE50000_run4_seed227604.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP2","DAS-CMOP",100,50000,5,227605,50136,16.1607,0.005773368790651976,0.3537397806571801,1,"CMOEA_AOP_DASCMOP2_N100_FE50000_run5_seed227605.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP3","DAS-CMOP",100,50000,1,227701,50096,10.4492,0.04709004245434947,0.2877671325754099,1,"CMOEA_AOP_DASCMOP3_N100_FE50000_run1_seed227701.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP3","DAS-CMOP",100,50000,2,227702,50042,9.7313,0.1276608986561146,0.2638765415072617,1,"CMOEA_AOP_DASCMOP3_N100_FE50000_run2_seed227702.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP3","DAS-CMOP",100,50000,3,227703,50014,8.3337,0.02591199178308811,0.3057816791917611,1,"CMOEA_AOP_DASCMOP3_N100_FE50000_run3_seed227703.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP3","DAS-CMOP",100,50000,4,227704,50078,9.6646,0.08176367119032314,0.2865930762002438,1,"CMOEA_AOP_DASCMOP3_N100_FE50000_run4_seed227704.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP3","DAS-CMOP",100,50000,5,227705,50076,8.1432,0.02364565459256019,0.3096148617146657,1,"CMOEA_AOP_DASCMOP3_N100_FE50000_run5_seed227705.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP4","DAS-CMOP",100,50000,1,227801,50154,10.4972,0.004803761940949495,0.2016154084292593,1,"CMOEA_AOP_DASCMOP4_N100_FE50000_run1_seed227801.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP4","DAS-CMOP",100,50000,2,227802,50142,10.6848,0.3799040354169811,0.05611872221742319,1,"CMOEA_AOP_DASCMOP4_N100_FE50000_run2_seed227802.mat"
