config,algorithm,problem,suite,N,maxFE,run,seed,phase,generations,FE_start,FE_end,rate_ga,rate_de_rand,rate_de_best,pop1_rate_ga,pop1_rate_de_rand,pop1_rate_de_best,pop2_rate_ga,pop2_rate_de_rand,pop2_rate_de_best,generated_ga,generated_de_rand,generated_de_best,survived_ga,survived_de_rand,survived_de_best,survival_ga,survival_de_rand,survival_de_best,feasible_ga,feasible_de_rand,feasible_de_best,cvscore_ga,cvscore_de_rand,cvscore_de_best,objscore_ga,objscore_de_rand,objscore_de_best,pop1_survival_ga,pop1_survival_de_rand,pop1_survival_de_best,pop2_survival_ga,pop2_survival_de_rand,pop2_survival_de_best,pop1_feasible_ga,pop1_feasible_de_rand,pop1_feasible_de_best,pop2_feasible_ga,pop2_feasible_de_rand,pop2_feasible_de_best
"s09_biscop_confirmation","BiSCOP-CMOEA","CF10","CF",100,100000,10,310010,"early",123,400,24800,0.4244381695823476,0.1884461845610982,0.3871156458565541,0.4244381695823478,0.1884461845610983,0.3871156458565541,0.4299903281999561,0.1849875777513308,0.3850220940487132,10513,4592,9495,2263,413,1736,0.2152573004851137,0.0899390243902439,0.1828330700368615,0.5256349281841529,0.4425087108013937,0.6479199578725645,0.669459075153252,0.5617041426220299,0.741853922952037,0.6172735532191366,0.5483766523220098,0.6023734683921292,0.2025267993874426,0.08981001727115717,0.1823529411764706,0.2278313480809227,0.09007029876977153,0.1833157338965153,0.6083460949464012,0.4861830742659758,0.7168067226890756,0.4439402533560219,0.398066783831283,0.5786694825765576
"s09_biscop_confirmation","BiSCOP-CMOEA","CF10","CF",100,100000,10,310010,"middle",225,25000,69800,0.3609594473793011,0.2038485265923105,0.4351920260283883,0.3609594473793011,0.2038485265923107,0.4351920260283886,0.3676595650243578,0.200182950359012,0.4321574846166303,16386,9086,19528,2179,634,3128,0.1329793726351764,0.06977767994717148,0.1601802539942646,0.6974856584889539,0.6313009024873432,0.8477058582548136,0.7232039947338615,0.6438485365746481,0.8583561759433886,0.5234621102189568,0.5087597051047801,0.5561046514736362,0.1320940539209652,0.07337846691417341,0.1655439885690957,0.133849691395377,0.06611936986909252,0.1547790339157246,0.7494767942878247,0.6743830530683556,0.9034496836088998,0.6463754084472951,0.5875305080985134,0.7915724563206578
"s09_biscop_confirmation","BiSCOP-CMOEA","CF10","CF",100,100000,10,310010,"late",151,70000,100000,0.3370757112617306,0.2067826100137715,0.456141678724498,0.3370757112617306,0.2067826100137714,0.4561416787244978,0.3312261512917107,0.2136389233719784,0.4551349253363112,10085,6356,13759,1256,483,2325,0.1245413981160139,0.07599118942731277,0.1689803038011483,0.700446207238473,0.645059786028949,0.8697579765971364,0.7234699065871651,0.6545181710136103,0.878544634425737,0.5137046761535337,0.5032154204201533,0.5477300094462413,0.1263033641550265,0.07199999999999999,0.1700522344747533,0.1227508996401439,0.07985143918291551,0.1679044706567642,0.7338186110564627,0.6662400000000001,0.899883923389437,0.6665333866453419,0.6245744351593934,0.8395223532838212
"s09_biscop_confirmation","BiSCOP-CMOEA","CF10","CF",100,100000,1,310001,"early",123,400,24800,0.4599492626951869,0.1714903118515029,0.3685604254533104,0.459949262695187,0.1714903118515029,0.3685604254533101,0.4642884602908927,0.1651655389160564,0.3705460007930512,11370,4138,9092,2399,313,1535,0.2109938434476693,0.07564040599323345,0.1688297404311483,0.4759014951627089,0.3501691638472692,0.5531236251649801,0.6421027568513084,0.5217781293482439,0.6802616334249982,0.6126396391204957,0.5489597554320766,0.5999491607699489,0.2062566277836691,0.08020882771713336,0.1642778390297685,0.2156862745098039,0.07090103397341212,0.1733596664472241,0.571756804524567,0.3706691979117228,0.6299889746416758,0.3809523809523809,0.3289020187099951,0.4766293614219881
"s09_biscop_confirmation","BiSCOP-CMOEA","CF10","CF",100,100000,1,310001,"middle",225,25000,69800,0.3566230087114808,0.1967737046932463,0.446603286595273,0.3566230087114807,0.1967737046932462,0.4466032865952729,0.3611082784681263,0.1974838292022458,0.4414078923296276,16143,8872,19985,2238,639,3451,0.138635941274856,0.07202434625788999,0.1726795096322242,0.7039583720498048,0.6389765554553652,0.8618463847885914,0.7264514678938855,0.6502713322399344,0.8706071278568789,0.5233581962611787,0.5134001844759268,0.5555134365882045,0.1367659892781449,0.07004066877541798,0.1746742265990252,0.1404826397439054,0.07399910031488979,0.1706604913411196,0.7434235132776462,0.6651604157252599,0.8998308962498757,0.6649839940901255,0.6129104813315339,0.8233991139750302
"s09_biscop_confirmation","BiSCOP-CMOEA","CF10","CF",100,100000,1,310001,"late",151,70000,100000,0.3397320025058334,0.2049130856828576,0.4553549118113092,0.3397320025058332,0.2049130856828576,0.4553549118113093,0.353654722892408,0.199491932522314,0.4468533445852784,10476,6103,13621,1437,451,2406,0.1371706758304697,0.07389808291004424,0.1766390132883048,0.6850897289041619,0.6216614779616582,0.8553703839659349,0.7113934231521936,0.6349436738667027,0.8635427509541996,0.5214580758420715,0.5063319724521058,0.5530282845574302,0.1383476227591582,0.07856450048496605,0.1869090909090909,0.1360404191616766,0.06910299003322259,0.1661725466943374,0.735385814497272,0.6673132880698351,0.9077818181818181,0.6367889221556886,0.574750830564784,0.801956715090424
"s09_biscop_confirmation","BiSCOP-CMOEA","CF10","CF",100,100000,2,310002,"early",123,400,24800,0.4354911957633917,0.1899697446666572,0.3745390595699512,0.435491195763392,0.1899697446666573,0.3745390595699512,0.4441720430857486,0.1888120030459081,0.3670159538683432,10816,4664,9120,2454,428,1659,0.2268860946745562,0.09176672384219554,0.1819078947368421,0.5017566568047337,0.4301029159519725,0.6104166666666667,0.6468098790597336,0.5486095694461168,0.7135026065119445,0.6107878372377089,0.5470665671484843,0.5965059234203014,0.2159940209267563,0.09568560444254592,0.1897113088777947,0.2375549048316252,0.0878174773999139,0.1739419454908044,0.6136023916292974,0.4835540367364374,0.6919904493162579,0.392203513909224,0.3762376237623762,0.5271438067804122
"s09_biscop_confirmation","BiSCOP-CMOEA","CF10","CF",100,100000,2,310002,"middle",225,25000,69800,0.3412210806884537,0.2046291915316202,0.454149727779926,0.341221080688454,0.2046291915316202,0.454149727779926,0.3384929975245683,0.2060148673068639,0.4554921351685673,15283,9243,20474,2060,713,3613,0.1347902898645554,0.07713945688629233,0.1764677151509231,0.7052934633252633,0.6400519311911717,0.86495066914135,0.7267059284559115,0.6507116406454705,0.87218936584639,0.5167607011393663,0.5057548993483959,0.5514999574748466,0.1356882168925964,0.07490230134607034,0.1767755820778713,0.1338851662068059,0.07936165624326073,0.1761607491221225,0.7536496350364964,0.6693443334780721,0.8990412835061632,0.6565497306530023,0.6109553590683632,0.8309598127194694
"s09_biscop_confirmation","BiSCOP-CMOEA","CF10","CF",100,100000,2,310002,"late",151,70000,100000,0.3457651703618068,0.198650038729448,0.4555847909087453,0.3457651703618067,0.1986500387294479,0.4555847909087454,0.3510369376610216,0.2003985780129277,0.4485644843260505,10520,6029,13651,1407,448,2391,0.133745247148289,0.07430751368386133,0.1751520035162259,0.7094106463878327,0.6428926853541217,0.8709252069445462,0.7305862563682201,0.6522140615777369,0.8785288228773157,0.5147384282096928,0.5044780049950678,0.5494076098774234,0.1344827586206896,0.07628247834776815,0.1808665309683047,0.1330188679245283,0.07234886025768088,0.1693488852797874,0.7507662835249043,0.6675549633577615,0.9062227391683629,0.6686792452830189,0.6184340931615461,0.8350804665583936
"s09_biscop_confirmation","BiSCOP-CMOEA","CF10","CF",100,100000,3,310003,"early",123,400,24800,0.4868473796950133,0.1787879958503964,0.3343646244545903,0.4868473796950136,0.1787879958503963,0.3343646244545901,0.5117034872906976,0.1783032210289135,0.309993291680389,12292,4388,7920,2051,303,963,0.1668564920273349,0.06905195989061076,0.1215909090909091,0.2862024080702896,0.1611212397447584,0.3271464646464646,0.5000499226114348,0.4109664591748892,0.5181793406860307,0.6735277471324975,0.6101016616793115,0.6651787873640205,0.1912869303955934,0.0919435593991807,0.1502918287937743,0.1436279955562609,0.04609767229575536,0.09059873949579832,0.4775496578200634,0.2853891670459718,0.541828793774319,0.1042691636248215,0.03651300775901415,0.09532563025210083
