algorithm,problem,suite,strict_igd,mean_igd,mean_hv,mean_feasible,bad_runs,runs
CMOEA-AOP,CF1,CF,0.0032538714203252,0.0032538714203252,0.5621541228797987,1.0000000000000000,0,30
CMOEA-AOP,CF2,CF,0.0098187168658324,0.0098187168658324,0.6680482940556041,1.0000000000000000,0,30
CMOEA-AOP,CF3,CF,0.1412080305619420,0.1412080305619420,0.2642691389830470,1.0000000000000000,0,30
CMOEA-AOP,CF4,CF,0.0504197113249570,0.0504197113249570,0.4709574802380418,1.0000000000000000,0,30
CMOEA-AOP,CF5,CF,0.2196274637493743,0.2196274637493743,0.3427671773702612,1.0000000000000000,0,30
CMOEA-AOP,CF6,CF,0.0402542104891679,0.0402542104891679,0.6667691387622361,1.0000000000000000,0,30
CMOEA-AOP,CF7,CF,0.1999749058894387,0.1999749058894387,0.4950522418097550,1.0000000000000000,0,30
CMOEA-AOP,CF8,CF,0.1821578391293150,0.1821578391293150,0.3352184953537286,1.0000000000000000,0,30
CMOEA-AOP,CF9,CF,0.0931121434402923,0.0931121434402923,0.4283713787792471,1.0000000000000000,0,30
CMOEA-AOP,CF10,CF,0.3315034387304243,0.3315034387304243,0.1881587858157875,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP1,LIR-CMOP,0.2211799634555881,0.2211799634555881,0.1387200561265937,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP2,LIR-CMOP,0.1255595471302052,0.1255595471302052,0.2916091908546736,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP3,LIR-CMOP,0.2249866461552464,0.2249866461552464,0.1238421673739728,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP4,LIR-CMOP,0.1969257576302048,0.1969257576302048,0.2318706156268237,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP5,LIR-CMOP,0.0478374624689652,0.0478374624689652,0.2679593485561350,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP6,LIR-CMOP,0.0429488233393086,0.0429488233393086,0.1865790170559896,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP7,LIR-CMOP,0.0185093053081625,0.0185093053081625,0.2893285528329138,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP8,LIR-CMOP,0.0139611703927771,0.0139611703927771,0.2911557071826654,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP9,LIR-CMOP,0.2246943446854705,0.2246943446854705,0.4450118784743759,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP10,LIR-CMOP,0.0939769237624149,0.0939769237624149,0.6656661574212148,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP11,LIR-CMOP,0.0295755971995499,0.0295755971995499,0.6784880789986146,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP12,LIR-CMOP,0.0846624684909947,0.0846624684909947,0.5818119817030074,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP13,LIR-CMOP,0.0973420621048012,0.0973420621048012,0.5435925102937474,1.0000000000000000,0,30
CMOEA-AOP,LIRCMOP14,LIR-CMOP,0.0977217627873120,0.0977217627873120,0.5505957328398061,1.0000000000000000,0,30
CMOEA-AOP,DASCMOP1,DAS-CMOP,0.0059773115926219,0.0059773115926219,0.2109734876577421,1.0000000000000000,0,30
CMOEA-AOP,DASCMOP2,DAS-CMOP,0.0065046415918621,0.0065046415918621,0.3536342117473978,1.0000000000000000,0,30
