config,algorithm,problem,suite,N,maxFE,run,seed,phase,generations,FE_start,FE_end,rate_ga,rate_de_rand,rate_de_best,pop1_rate_ga,pop1_rate_de_rand,pop1_rate_de_best,pop2_rate_ga,pop2_rate_de_rand,pop2_rate_de_best,generated_ga,generated_de_rand,generated_de_best,survived_ga,survived_de_rand,survived_de_best,survival_ga,survival_de_rand,survival_de_best,feasible_ga,feasible_de_rand,feasible_de_best,cvscore_ga,cvscore_de_rand,cvscore_de_best,objscore_ga,objscore_de_rand,objscore_de_best,pop1_survival_ga,pop1_survival_de_rand,pop1_survival_de_best,pop2_survival_ga,pop2_survival_de_rand,pop2_survival_de_best,pop1_feasible_ga,pop1_feasible_de_rand,pop1_feasible_de_best,pop2_feasible_ga,pop2_feasible_de_rand,pop2_feasible_de_best
"s07_dual_role_credit","Equal-AOP","DASCMOP3","DAS-CMOP",100,50000,1,239701,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,2397,1575,1474,0.141566265060241,0.09583789704271632,0.08969210174029452,0.2311008740845736,0.2053669222343921,0.2080442984057442,0.6970242899018932,0.7250691722675717,0.7108311295182475,0.7577820325733164,0.7528420156664813,0.7319290994569647,0.0744153082919915,0.0309115248874285,0.04575879274674455,0.2087172218284904,0.1607642691980041,0.1336254107338445,0.4427120245688637,0.3968601679445053,0.4005111354508945,0.01948972360028349,0.01387367652427893,0.01557746136059389
"s07_dual_role_credit","Equal-AOP","DASCMOP3","DAS-CMOP",100,50000,2,239702,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,2301,1645,1403,0.1358965272856131,0.1000973591335037,0.0853717901910673,0.2307465154736593,0.2121212121212121,0.2119386637458927,0.6887158745457685,0.7396466150591451,0.7155696523229433,0.7680643802115815,0.7906313651884633,0.7626600500653614,0.06921804866524923,0.05001825483753194,0.0440550079104296,0.2025750059059769,0.1501764634294755,0.126688572471705,0.4333805811481219,0.4108555433856639,0.3997809419496167,0.02811244979919679,0.01338688085676037,0.02409638554216868
"s07_dual_role_credit","Equal-AOP","DASCMOP3","DAS-CMOP",100,50000,3,239703,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,2369,1519,1586,0.1399125915426412,0.09243032737008641,0.09650724108555434,0.233227025750059,0.2062188146525496,0.2186321041742728,0.6975776245200094,0.7168682424479009,0.7114143186041993,0.7608429993505952,0.7514709720922144,0.7361425667295403,0.07039924403496338,0.02726055738103931,0.04308141657539248,0.2094259390503189,0.1576000973591335,0.1499330655957162,0.4468462083628632,0.4031885116222466,0.4218084459048315,0.0196078431372549,0.009249117682852623,0.01545576244371425
"s07_dual_role_credit","Equal-AOP","DASCMOP3","DAS-CMOP",100,50000,4,239704,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,2560,1448,1599,0.1511930073234113,0.0881100158208592,0.09729828404527199,0.2542523033309709,0.2024461482292808,0.2295850066934404,0.726178316950984,0.7088274403085111,0.7215836268293669,0.7531401211660432,0.7095983353390884,0.70879798512382,0.07347035199622018,0.02604356821224291,0.03967384690276256,0.2289156626506024,0.1501764634294755,0.1549227211877814,0.4872430900070872,0.3940610928562736,0.4433491541925277,0.02126151665485471,0.01083120360228794,0.01582085919435317
"s07_dual_role_credit","Equal-AOP","DASCMOP3","DAS-CMOP",100,50000,5,239705,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,2457,1484,1516,0.1451098511693834,0.09030059632469271,0.09224777899476695,0.2279707063548311,0.188511622246562,0.2007423633929658,0.6881489754903346,0.7259213486948675,0.7026138194096462,0.7543472595032304,0.7526214479737934,0.731730364454644,0.08008504606661943,0.03614457831325301,0.04417670682730924,0.2101346562721474,0.1444566143361324,0.1403188511622246,0.4343255374438932,0.3615674820494097,0.3832298892539857,0.02161587526576896,0.01545576244371425,0.01825483753194597
"s07_dual_role_credit","Equal-AOP","DASCMOP4","DAS-CMOP",100,50000,1,239801,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,3921,880,3771,0.2315733522324593,0.0535475234270415,0.2294633077765608,0.1343019135364989,0.03188511622246562,0.1602774735304856,0.4338373674823682,0.189455943977887,0.4650220746836241,0.7831648385088525,0.5853852590014431,0.7782992026172367,0.2127332860855186,0.0428380187416332,0.202020202020202,0.2504134183794,0.06425702811244979,0.2569064135329195,0.1891093786912355,0.04186442740659608,0.2139466958744067,0.07949444838176234,0.02190580503833516,0.1066082511865644
"s07_dual_role_credit","Equal-AOP","DASCMOP4","DAS-CMOP",100,50000,2,239802,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,4111,795,3504,0.2427947082447437,0.04837531945965681,0.2132165023731289,0.04907866761162296,0.009918461725690641,0.06078860898138007,0.2699822623743661,0.1020470294667944,0.2687801499103994,0.7893209845960678,0.5680152888214525,0.7436446400074274,0.242735648476258,0.05062674942193014,0.2165023731288792,0.2428537680132294,0.04612388949738348,0.2099306316173786,0.0689818095913064,0.01569916027747353,0.08725812340270171,0.02917552563193952,0.004137763173907752,0.03431909456005842
"s07_dual_role_credit","Equal-AOP","DASCMOP4","DAS-CMOP",100,50000,3,239803,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,4215,1137,4067,0.2489369241672573,0.0691858342460752,0.2474747474747475,0.004488542404913773,0.001521236460995497,0.007788730680296945,0.2303818373774272,0.1210205971416201,0.2529993923772537,0.7728307065459767,0.5916234512162204,0.7512801860889876,0.2619891330025986,0.07082876962395035,0.265547036631374,0.2358847153319159,0.06754289886820007,0.229402458318121,0.007323411292227734,0.002677376171352075,0.01302178410612146,0.001653673517599811,0.0003650967506389193,0.002555677254472435
"s07_dual_role_credit","Equal-AOP","DASCMOP4","DAS-CMOP",100,50000,4,239804,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,4248,998,3860,0.2508858965272856,0.06072775952294025,0.2348789095777048,0.04169619655090952,0.01509066569307533,0.06675185590848241,0.2348644259971708,0.1223673731545631,0.2540238907169612,0.7762531342187534,0.5892476176074131,0.7523057217604856,0.2541932435624852,0.05926737252038457,0.2409638554216867,0.247578549492086,0.06218814652549592,0.2287939637337228,0.06366643042759272,0.02360958987465012,0.09967141292442497,0.01972596267422632,0.006571741511500548,0.03383229889253986
"s07_dual_role_credit","Equal-AOP","DASCMOP4","DAS-CMOP",100,50000,5,239805,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,3978,910,3828,0.2349397590361446,0.0553730071802361,0.2329317269076305,0.05262225372076541,0.009614214433491542,0.06121455519045881,0.3037056302332278,0.1377662925145114,0.3282797112012037,0.7860585585585761,0.5872125397579891,0.7643534613504703,0.2393101819040869,0.05013995375441158,0.2332968236582695,0.2305693361682022,0.06060606060606061,0.2325666301569916,0.06921804866524923,0.01338688085676037,0.07971279055616405,0.0360264587762816,0.005841548010222709,0.04271631982475356
"s07_dual_role_credit","Equal-AOP","DASCMOP5","DAS-CMOP",100,50000,1,239901,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,4371,1072,4026,0.2581502480510277,0.06523061944748691,0.2449799196787149,0.01866288684148358,0.005841548010222709,0.02628696604600219,0.2302171660738544,0.1259283909038579,0.2580108987928767,0.7777681063059833,0.5986478723642806,0.7637000776540521,0.2674226317032837,0.06267494219301448,0.2538639406109285,0.2488778643987715,0.06778629670195935,0.2360958987465012,0.02775809118828254,0.008640623098454423,0.03638797614701229,0.009567682494684621,0.003042472921990994,0.01618595594499209
"s07_dual_role_credit","Equal-AOP","DASCMOP5","DAS-CMOP",100,50000,2,239902,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,3509,817,3342,0.2072407276163477,0.04971400754533285,0.2033588901058781,0.07500590597684857,0.01782889132286723,0.0927345746622855,0.3104943437240567,0.1124029788229245,0.3135830793651438,0.7942870084883662,0.578246019251564,0.7631305531381725,0.1905268131348925,0.045271997079226,0.184130461238895,0.223954642097803,0.0541560180114397,0.2225873189728611,0.09425939050318922,0.02068881586953876,0.1214555190458805,0.05575242145050791,0.01496896677619569,0.06401363027869052
"s07_dual_role_credit","Equal-AOP","DASCMOP5","DAS-CMOP",100,50000,3,239903,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,4423,839,3797,0.2612213560122844,0.05105269563100889,0.2310453936959961,0.0001181195369714151,0,0,0.1746909032534963,0.06279318348257627,0.1683941990188736,0.801117960582182,0.576064412740541,0.7613689596649781,0.2752185211433971,0.05732018985031033,0.2393817695022514,0.2472241908811718,0.04478520141170744,0.2227090178897408,0.0002362390739428301,0,0,0,0,0
"s07_dual_role_credit","Equal-AOP","DASCMOP5","DAS-CMOP",100,50000,4,239904,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,3685,972,3762,0.2176352468698323,0.05914567360350493,0.2289156626506024,0.1122135601228443,0.03133747109650724,0.1393452598271875,0.371428167975963,0.1953810435658629,0.413564106940569,0.7767441448170355,0.594256491818363,0.7678938694523739,0.2064729506260335,0.04551539491298527,0.2095655348667397,0.228797543113631,0.07277595229402459,0.2482657904344651,0.1422159225135838,0.03419739564317877,0.1720822684678106,0.08221119773210489,0.02847754654983571,0.1066082511865644
"s07_dual_role_credit","Equal-AOP","DASCMOP5","DAS-CMOP",100,50000,5,239905,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,4112,1131,3956,0.2428537680132294,0.0688207374954363,0.2407204575879275,0.04665721710370895,0.02452233175124741,0.07563587684069611,0.2809822748158051,0.1596511759657222,0.312273184177159,0.7806800434375218,0.602728737038648,0.7625392969759283,0.2452161587526577,0.064865522696848,0.2452233175124741,0.2404913772738011,0.07277595229402459,0.2362175976633808,0.06378454996456413,0.02628696604600219,0.09979311184130461,0.02952988424285377,0.02275769745649264,0.05147864184008762
"s07_dual_role_credit","Equal-AOP","DASCMOP6","DAS-CMOP",100,50000,1,240001,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,4168,794,3853,0.246161115048429,0.04831447000121699,0.234452963368626,0.04807465154736593,0.02147985882925642,0.08074723134964099,0.2779587860229158,0.1255796333332206,0.297620027320269,0.7821895799120732,0.571828186057287,0.7558917202450546,0.2530120481927711,0.06413532919557016,0.2553243276134842,0.2393101819040869,0.03249361080686382,0.2135815991237678,0.06685565792582093,0.03225021297310454,0.1120847024461482,0.02929364516891094,0.0107095046854083,0.04940976025313375
"s07_dual_role_credit","Equal-AOP","DASCMOP6","DAS-CMOP",100,50000,2,240002,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,4092,911,3914,0.2416725726435152,0.05543385663867591,0.238164780333455,0.04441294590125207,0.01715954728002921,0.05616405013995376,0.2625724585112762,0.1280587256368063,0.2767626640304301,0.7742077881165561,0.5806711533567978,0.751962269873715,0.241318214032601,0.06644760861628332,0.2475355969331873,0.2420269312544295,0.04442010466106851,0.2287939637337228,0.0564611386723364,0.02154070828769624,0.0725325544602653,0.03236475313016773,0.01277838627236218,0.0397955458196422
"s07_dual_role_credit","Equal-AOP","DASCMOP6","DAS-CMOP",100,50000,3,240003,"all",249,400,50000,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,0.3333333333333329,16932,16434,16434,3892,884,3743,0.2298606189463737,0.05379092126080078,0.2277595229402458,0.05315379163713678,0.01612510648655227,0.0672995010344408,0.2812421142090185,0.1219524696906776,0.2921920344781371,0.7740557697904026,0.57980555254684,0.7479162836787502,0.2305693361682022,0.06462212486308871,0.2342704149933066,0.2291519017245452,0.04295971765851284,0.2212486308871851,0.07087172218284904,0.01922842886698308,0.09030059632469271,0.03543586109142452,0.01302178410612146,0.04429840574418888
