config,algorithm,problem,suite,N,maxFE,run,seed,phase,generations,FE_start,FE_end,rate_ga,rate_de_rand,rate_de_best,pop1_rate_ga,pop1_rate_de_rand,pop1_rate_de_best,pop2_rate_ga,pop2_rate_de_rand,pop2_rate_de_best,generated_ga,generated_de_rand,generated_de_best,survived_ga,survived_de_rand,survived_de_best,survival_ga,survival_de_rand,survival_de_best,feasible_ga,feasible_de_rand,feasible_de_best,cvscore_ga,cvscore_de_rand,cvscore_de_best,objscore_ga,objscore_de_rand,objscore_de_best,pop1_survival_ga,pop1_survival_de_rand,pop1_survival_de_best,pop2_survival_ga,pop2_survival_de_rand,pop2_survival_de_best,pop1_feasible_ga,pop1_feasible_de_rand,pop1_feasible_de_best,pop2_feasible_ga,pop2_feasible_de_rand,pop2_feasible_de_best
"s07_dual_role_credit","Dual-Role-Credit-AOP-v1","CF10","CF",100,50000,1,278001,"early",61,400,12400,0.4066015603916833,0.2577104968984406,0.3356879427098761,0.4066015603916834,0.2577104968984407,0.335687942709876,0.4038197682741871,0.2674995423830772,0.3286806893427357,4948,3199,4053,1163,209,573,0.2350444624090542,0.06533291653641764,0.1413767579570688,0.1962409054163298,0.07846201938105658,0.1855415741426104,0.4700704508383719,0.3516737472564222,0.435304674664257,0.6219411558047284,0.5763665159679349,0.5903775750358773,0.2246376811594203,0.07525510204081633,0.12744140625,0.2455357142857143,0.05579399141630902,0.1556109725685786,0.2725442834138486,0.1237244897959184,0.2666015625,0.1193181818181818,0.03494788473329246,0.1027431421446384
"s07_dual_role_credit","Dual-Role-Credit-AOP-v1","CF10","CF",100,50000,1,278001,"middle",112,12600,34800,0.3341095898533231,0.2815297760368466,0.3843606341098302,0.334109589853323,0.2815297760368466,0.3843606341098301,0.3620217475252429,0.2802404955904124,0.3577377568843451,7798,6291,8311,1112,332,1116,0.1426006668376507,0.05277380384676522,0.1342798700517387,0.6432418568863811,0.5873470036560166,0.8009866442064734,0.7138720456183799,0.6386923317014341,0.8353789180583584,0.5697600200223784,0.5305188952927199,0.5888737938318319,0.1545041432771986,0.06087507926442613,0.1491289198606272,0.131624352970175,0.04462862607586866,0.1183225162256615,0.773055332798717,0.6911857958148383,0.9198606271777003,0.5235395612521567,0.4829454893210073,0.6732401397903145
"s07_dual_role_credit","Dual-Role-Credit-AOP-v1","CF10","CF",100,50000,1,278001,"late",76,35000,50000,0.3213740883455222,0.2834006999757021,0.3952252116787758,0.3213740883455221,0.2834006999757022,0.3952252116787757,0.3379600519801779,0.2894810828945056,0.3725588651253163,5007,4351,5842,612,285,868,0.122228879568604,0.06550218340611354,0.1485792536802465,0.6824445775913721,0.6228453229142725,0.8498801780212256,0.7052013638060072,0.6375920248891617,0.8593649615998862,0.5228587882102199,0.511209224427688,0.5583597711447286,0.1260229132569558,0.07016728624535316,0.1524633821571238,0.1186110027311744,0.06093678944974989,0.1444679351656096,0.7385433715220949,0.6765799256505576,0.9111185086551264,0.6289504486929379,0.5702592087312415,0.7850599013389711
"s07_dual_role_credit","Dual-Role-Credit-AOP-v1","CF10","CF",100,50000,2,278002,"early",61,400,12400,0.4017232857012669,0.2600007384788432,0.3382759758198899,0.4017232857012669,0.2600007384788432,0.3382759758198899,0.3862311504875296,0.2826436031958642,0.3311252463166063,4807,3303,4090,1008,267,577,0.2096941959642188,0.08083560399636694,0.1410757946210269,0.1847306012065738,0.1177717226763548,0.1787286063569682,0.417155970263042,0.3355670466670315,0.3905766768554764,0.7159774932983264,0.6615175327834401,0.6797541166918378,0.2069387755102041,0.08401768793430196,0.1398161586840832,0.2125583368689011,0.07790697674418605,0.1423628274839348,0.2718367346938775,0.1907770056854075,0.2617319787131108,0.09418752651675859,0.05058139534883721,0.09391992090954028
"s07_dual_role_credit","Dual-Role-Credit-AOP-v1","CF10","CF",100,50000,2,278002,"middle",112,12600,34800,0.3421069523729061,0.2963839222301506,0.3615091253969433,0.3421069523729062,0.2963839222301508,0.3615091253969434,0.3766566838276343,0.2913075032664235,0.3320358129059423,8061,6579,7760,785,178,398,0.09738245875201589,0.02705578355373157,0.05128865979381443,0.3747673985857834,0.3486852105183159,0.4716494845360825,0.5638401391265805,0.5039097016922084,0.6154796585218654,0.8209207510741366,0.7801845427423398,0.8152898145040499,0.08811261730969761,0.03316249623153452,0.0506548060291574,0.1057988165680473,0.02084610668301655,0.05197953137624562,0.5325860271115745,0.4989448296653602,0.609340252038547,0.2314792899408284,0.1958920907418762,0.3215728521411258
"s07_dual_role_credit","Dual-Role-Credit-AOP-v1","CF10","CF",100,50000,2,278002,"late",76,35000,50000,0.3510068627762258,0.2979719844400363,0.351021152783738,0.3510068627762258,0.2979719844400363,0.3510211527837379,0.3799971315029961,0.2911020484593219,0.3289008200376821,5566,4476,5158,478,42,161,0.08587854832914121,0.00938337801608579,0.03121364870104692,0.4001077973409989,0.3500893655049151,0.4526948429623885,0.5472765457275599,0.477218358472228,0.579643039046179,0.8068095178168442,0.7630258796633099,0.7901644502519015,0.07853403141361257,0.01060539107379585,0.0270371761171611,0.09266943291839558,0.008133755083596927,0.03567134268537074,0.5194465220643231,0.4648696420680513,0.5478783327074728,0.2897648686030429,0.2327157704473565,0.3511022044088176
"s07_dual_role_credit","Dual-Role-Credit-AOP-v1","CF10","CF",100,50000,3,278003,"early",61,400,12400,0.4146576488971557,0.254094708492381,0.3312476426104634,0.4146576488971557,0.2540947084923809,0.3312476426104635,0.3865503550549718,0.2860756264124886,0.3273740185325395,4885,3293,4022,1174,270,610,0.2403275332650972,0.08199210446401457,0.1516658378915962,0.2550665301944729,0.1126632250227756,0.2434112381899552,0.493931724588195,0.3510799167047854,0.4435013380986393,0.6938754508504819,0.6545772368787951,0.6772327453417901,0.2725474683544304,0.1064516129032258,0.1810089020771513,0.2057700466694951,0.06024096385542169,0.122,0.3963607594936709,0.2006451612903226,0.3837784371909001,0.1035214255409419,0.03442340791738382,0.1015
"s07_dual_role_credit","Dual-Role-Credit-AOP-v1","CF10","CF",100,50000,3,278003,"middle",112,12600,34800,0.3749942751256138,0.2720205091025964,0.3529852157717898,0.3749942751256136,0.2720205091025962,0.3529852157717898,0.3565864084821895,0.3189231970489222,0.3244903944688884,8196,6611,7593,807,122,296,0.09846266471449487,0.01845409166540614,0.03898327406822073,0.3667642752562226,0.2697020117985176,0.3812722244172264,0.5171020483914504,0.4315719979520766,0.5359179267230164,0.7606310988730445,0.7950908807596299,0.7694243775003894,0.09980943306336351,0.01839684625492773,0.03840323395654371,0.09704852426213106,0.01850294365012616,0.03961485557083907,0.4487851357789424,0.3360709592641262,0.4398686205154118,0.2806403201600801,0.2130641996075133,0.3174690508940853
"s07_dual_role_credit","Dual-Role-Credit-AOP-v1","CF10","CF",100,50000,3,278003,"late",76,35000,50000,0.3580206166056347,0.2891023227530873,0.352877060641278,0.3580206166056349,0.2891023227530873,0.3528770606412781,0.3534818848172738,0.3163473792464118,0.3301707359363145,5406,4594,5200,374,48,156,0.06918238993710692,0.01044841097083152,0.03,0.3377728449870514,0.260339573356552,0.3561538461538462,0.4889632641508103,0.4212507928918025,0.5108072059247684,0.7516436456324108,0.7862900464409117,0.7701018257973365,0.05802423797282409,0.01187756966651439,0.02566964285714286,0.08050689526649273,0.009147609147609148,0.03463375796178344,0.3969886154976129,0.3220648698035632,0.4014136904761905,0.2776742452478569,0.2041580041580042,0.3077229299363057
"s07_dual_role_credit","Dual-Role-Credit-AOP-v1","CF10","CF",100,50000,4,278004,"early",61,400,12400,0.4227649350739434,0.233287580981568,0.3439474839444887,0.4227649350739433,0.2332875809815679,0.3439474839444887,0.3967314913848402,0.2699679960949043,0.3333005125202557,4998,3064,4138,1260,214,685,0.2521008403361344,0.06984334203655353,0.1655389076848719,0.2797118847539016,0.08616187989556136,0.2464958917351378,0.5142705849663889,0.3378074207413592,0.4616318378245386,0.6403347784049458,0.5739896339383532,0.6058547663900679,0.2576639503298409,0.07178043631245602,0.175547098001903,0.2461792647666254,0.06816798539257456,0.1552062868369352,0.4109429569266589,0.1301900070372977,0.3496669838249286,0.1400247831474597,0.04808277541083384,0.1399803536345776
