algorithm,problem,suite,strict_igd,mean_igd,mean_hv,mean_feasible,bad_runs,runs
CMOEA-AOP,CF1,CF,0.0042782396859361,0.0042782396859361,0.5609252155895295,1.0000000000000000,0,5
CMOEA-AOP,CF2,CF,0.0344680671810412,0.0344680671810412,0.6406491961697569,1.0000000000000000,0,5
CMOEA-AOP,CF3,CF,0.2170371810433366,0.2170371810433366,0.1828982972204155,1.0000000000000000,0,5
CMOEA-AOP,CF4,CF,0.0614567485507374,0.0614567485507374,0.4584415252458761,1.0000000000000000,0,5
CMOEA-AOP,CF5,CF,0.3426128403555072,0.3426128403555072,0.2189668191865265,1.0000000000000000,0,5
CMOEA-AOP,CF6,CF,0.0742507535301715,0.0742507535301715,0.6435516149157530,1.0000000000000000,0,5
CMOEA-AOP,CF7,CF,0.1330390705228956,0.1330390705228956,0.5492515508075519,1.0000000000000000,0,5
CMOEA-AOP,CF8,CF,0.1653559578510158,0.1653559578510158,0.3389870745464857,1.0000000000000000,0,5
CMOEA-AOP,CF9,CF,0.1011186599354738,0.1011186599354738,0.4168462282808278,1.0000000000000000,0,5
CMOEA-AOP,CF10,CF,0.3236935539302845,0.3236935539302845,0.1751228352461264,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP1,LIR-CMOP,0.2160678073867328,0.2160678073867328,0.1390819194100046,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP2,LIR-CMOP,0.2002644884651668,0.2002644884651668,0.2533106686992965,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP3,LIR-CMOP,0.2354526048187591,0.2354526048187591,0.1153384760459775,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP4,LIR-CMOP,0.2603280798719624,0.2603280798719624,0.2144475979788142,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP5,LIR-CMOP,0.5569464900629832,0.5569464900629832,0.1306363186552182,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP6,LIR-CMOP,0.2519958902316604,0.2519958902316604,0.1295962482309437,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP7,LIR-CMOP,0.0203406986407076,0.0203406986407076,0.2874826862323205,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP8,LIR-CMOP,0.0389344412199599,0.0389344412199599,0.2793257778929108,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP9,LIR-CMOP,0.4216603751820475,0.4216603751820475,0.3820683316833492,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP10,LIR-CMOP,0.2499770378942385,0.2499770378942385,0.5768983863625162,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP11,LIR-CMOP,0.0812666012591696,0.0812666012591696,0.6470287896536020,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP12,LIR-CMOP,0.2236682246316103,0.2236682246316103,0.4896887990382220,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP13,LIR-CMOP,0.0970039723659656,0.0970039723659656,0.5443950749156496,1.0000000000000000,0,5
CMOEA-AOP,LIRCMOP14,LIR-CMOP,0.0986919009715780,0.0986919009715780,0.5493422777259317,1.0000000000000000,0,5
CMOEA-AOP,DASCMOP1,DAS-CMOP,0.0072200263737680,0.0072200263737680,0.2090572696164870,1.0000000000000000,0,5
CMOEA-AOP,DASCMOP2,DAS-CMOP,0.0404172734328343,0.0404172734328343,0.3377481932184306,1.0000000000000000,0,5
CMOEA-AOP,DASCMOP3,DAS-CMOP,0.0214468342905360,0.0214468342905360,0.3096950774557611,1.0000000000000000,0,5
CMOEA-AOP,DASCMOP4,DAS-CMOP,0.5345015068340012,0.5345015068340012,0.0332376284043142,1.0000000000000000,0,5
CMOEA-AOP,DASCMOP5,DAS-CMOP,Inf,0.1091686270004110,0.2799565088475455,0.6000000000000000,2,5
CMOEA-AOP,DASCMOP6,DAS-CMOP,Inf,0.3702541469154217,0.1634266635913813,0.7280000000000000,1,5
CMOEA-AOP,DASCMOP7,DAS-CMOP,Inf,0.4946222645538756,0.1461176204240686,0.4000000000000000,3,5
CMOEA-AOP,DASCMOP8,DAS-CMOP,Inf,0.4133692995697789,0.0985228135236459,0.8000000000000000,1,5
CMOEA-AOP,DASCMOP9,DAS-CMOP,0.1213801562175259,0.1213801562175259,0.1869273946642855,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,CF1,CF,0.0051401177362754,0.0051401177362754,0.5598735094622903,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,CF2,CF,0.0196323912382520,0.0196323912382520,0.6566237179436715,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,CF3,CF,0.1485623393347307,0.1485623393347307,0.2410468647449615,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,CF4,CF,0.0622998301840840,0.0622998301840840,0.4545975068798339,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,CF5,CF,0.2133803538253526,0.2133803538253526,0.3551287811177541,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,CF6,CF,0.0543697148646558,0.0543697148646558,0.6540581937024985,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,CF7,CF,0.1998960733594234,0.1998960733594234,0.5221222939975219,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,CF8,CF,0.1622389884404796,0.1622389884404796,0.3449381777250599,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,CF9,CF,0.0974273971374282,0.0974273971374282,0.4229671054640103,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,CF10,CF,0.4339470675691094,0.4339470675691094,0.1499325324790888,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP1,LIR-CMOP,0.2757241728734390,0.2757241728734390,0.1219322421172335,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP2,LIR-CMOP,0.1820422346433053,0.1820422346433053,0.2740075679812773,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP3,LIR-CMOP,0.2485176127060684,0.2485176127060684,0.1202042363684633,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP4,LIR-CMOP,0.2594638940911410,0.2594638940911410,0.2047734004486982,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP5,LIR-CMOP,0.3073020438181026,0.3073020438181026,0.1621212963330808,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP6,LIR-CMOP,0.2297112104487604,0.2297112104487604,0.1424271464807170,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP7,LIR-CMOP,0.0662631401166080,0.0662631401166080,0.2679229046274021,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP8,LIR-CMOP,0.0406050128545451,0.0406050128545451,0.2790226258642298,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP9,LIR-CMOP,0.4870201623291740,0.4870201623291740,0.3604177841780429,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP10,LIR-CMOP,0.2307616413608900,0.2307616413608900,0.5890815183735146,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP11,LIR-CMOP,0.1172795191639643,0.1172795191639643,0.6222517809504119,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP12,LIR-CMOP,0.1918459854699110,0.1918459854699110,0.5150160421818750,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP13,LIR-CMOP,0.0988056552392058,0.0988056552392058,0.5415047646837603,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,LIRCMOP14,LIR-CMOP,0.0966730344716631,0.0966730344716631,0.5502846059419206,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,DASCMOP1,DAS-CMOP,0.0081462018220705,0.0081462018220705,0.2089904769343435,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,DASCMOP2,DAS-CMOP,0.0092116734041894,0.0092116734041894,0.3515013081240205,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,DASCMOP3,DAS-CMOP,0.0231650006916783,0.0231650006916783,0.3069916302531505,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,DASCMOP4,DAS-CMOP,0.3902678798395666,0.3902678798395666,0.0591531040422987,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,DASCMOP5,DAS-CMOP,0.4993611740119103,0.4993611740119103,0.0811551284009908,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,DASCMOP6,DAS-CMOP,0.4510122890403291,0.4510122890403291,0.1184504072153519,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,DASCMOP7,DAS-CMOP,0.6133544158947819,0.6133544158947819,0.0959237164436560,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,DASCMOP8,DAS-CMOP,0.4497648078307525,0.4497648078307525,0.0305974085844161,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v1,DASCMOP9,DAS-CMOP,0.0525279013755567,0.0525279013755567,0.2033646093501187,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,CF1,CF,0.0056091298418653,0.0056091298418653,0.5593025312894840,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,CF2,CF,0.0231471529408194,0.0231471529408194,0.6535321434283871,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,CF3,CF,0.2044498278316009,0.2044498278316009,0.2230996751893035,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,CF4,CF,0.0708966039206336,0.0708966039206336,0.4468142798793378,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,CF5,CF,0.1949674911056455,0.1949674911056455,0.3468647469058085,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,CF6,CF,0.0413247281406431,0.0413247281406431,0.6609699878325522,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,CF7,CF,0.3182540712522526,0.3182540712522526,0.4290148487282684,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,CF8,CF,0.1791884521405644,0.1791884521405644,0.3191473597707696,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,CF9,CF,0.0945998654912898,0.0945998654912898,0.4326960829247829,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,CF10,CF,0.3641967016471589,0.3641967016471589,0.1559395023722415,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,LIRCMOP1,LIR-CMOP,0.2482194578974568,0.2482194578974568,0.1271297454352928,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,LIRCMOP2,LIR-CMOP,0.1763563080303359,0.1763563080303359,0.2710577567617653,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,LIRCMOP3,LIR-CMOP,0.2619950091978541,0.2619950091978541,0.1128889742003708,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,LIRCMOP4,LIR-CMOP,0.2644896010097227,0.2644896010097227,0.2057289051866867,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,LIRCMOP5,LIR-CMOP,0.2649964390598238,0.2649964390598238,0.1903523723541361,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,LIRCMOP6,LIR-CMOP,0.2124601831953296,0.2124601831953296,0.1488815920084337,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,LIRCMOP7,LIR-CMOP,0.0455912226993167,0.0455912226993167,0.2777533757978320,1.0000000000000000,0,5
Dual-Role-Credit-AOP-v2,LIRCMOP8,LIR-CMOP,0.0227914776646527,0.0227914776646527,0.2863637900803516,1.0000000000000000,0,5
